title,stars,teks,label,hasil_sentimen,hasil_topik
Wisata Bukit Jaddhih,5,gunung pulau,1,positive,-1
Wisata Bukit Jaddhih,5,bagus mengambil gambar kacamata hitam terang panas,1,positive,-1
Wisata Bukit Jaddhih,4,bukit jeddih wisata yang mrnyenang kn yang menyukai trveling terbuka,1,positive,2
Wisata Bukit Jaddhih,3,pemandangan indah,0,positive,12
Wisata Bukit Jaddhih,5,pemandangan bagus,1,positive,-1
Wisata Bukit Jaddhih,5,keindahan tercipta saksikan mensyukuri,1,positive,0
Wisata Bukit Jaddhih,3,saran kesini menjelang sore saja matahari redup tanahnya batu kapur warnanya putih silau sekali mata sumpah wajib pakai kacamata hitam biar mantap fotonya sayangnya menejemen wisata bagus htm nya mobil k sudah parkir dalem ikutin guide ala gitu yang jatuhnya pungli orang k tidak sekali sih menurutku sudah dapat tiket masuk sepi pengunjung kalau ingin puncak tebing pakai mobil tukang pungli uang titik foto sayang yah sarankan turun saja foto gitu parkir mobilnya sampai tidak ikutin orang tidak deh puasin fotonya,0,negative,2
Wisata Bukit Jaddhih,5,bangga putra madura,1,positive,3
Wisata Bukit Jaddhih,5,tempatnya keren fasilitas untuk turis tidak jd k tambang kapur,1,positive,6
Wisata Bukit Jaddhih,5,bekas penambangan batu putih view bagus foto artistik kolam renang danau,1,positive,-1
Wisata Bukit Jaddhih,5,bukit kapur wisata menjadikan bangkalan terkenal selayaknya suasana bukit kapur berdebu terik panas matahari wajib menyempatkan mengunjungi wisata wisata bukit jaddih memiliki pemandangan indah sudut cocok wisata buru foto saran sunblock pakaian warna hitam bawa payung topi bawa kacamata hitam parkir motor rp harga tiket masuk rp orang khawatir lapar haus bukit jaddih tersedia warung menjual rujak mie snack minuman harga murah semoga jalan bukit jaddih diperlebar diperbaiki hehehe pengunjung nyaman,1,positive,2
Wisata Bukit Jaddhih,3,sayangnya teratur,0,negative,-1
Wisata Bukit Jaddhih,5,indah,1,positive,0
Wisata Bukit Jaddhih,5,baik place instagramable bingits ulala,1,positive,0
Wisata Bukit Jaddhih,4,bagus naiknya curam,1,positive,0
Wisata Bukit Jaddhih,5,panas pol,1,positive,0
Wisata Bukit Jaddhih,5,bukit jadih lokasi penambangan batu kapur desa jadih kecamatan socah kabupaten bangkalan pulau madura bekas penambangan digali bertahuntahun berbentuk kolam raksasa danau airnya penuh musim hujan kering pas kemarau bekas penambangan terpakai dibentuk titik wisata indah kawasan nama danau biru jadih bukit jadih goa pote,1,positive,2
Wisata Bukit Jaddhih,2,bintang wisata pemandangan alam gunung kapur pengelolaan pemerintah daerah berkesan terjaga terawat liarserta danau yang dl indah untuk wisata air kering nunggu musim penghujan untuk airnyaseharusnya pemda harus mengupayakan untuk danau buatan untuk indah aktivitas penambangan warga,0,negative,2
Wisata Bukit Jaddhih,5,suka dengan kolam renangnya,1,positive,6
Wisata Bukit Jaddhih,2,view bagus kawasan terkelola palak nya,0,positive,-1
Wisata Bukit Jaddhih,5,bagus sekali tujuan wisata alternatif keluarga,1,positive,-1
Wisata Bukit Jaddhih,5,bukit kapurr,1,positive,-1
Wisata Bukit Jaddhih,4,alhamdulilah kali kesana tidak kena pungli bayar ribu saja pas masuk ibuibu jaga warung sarankan berangkat pagi biar tidak kepanasan berangkat siang panas debu kapur aktivitas penambangan suasana sepi berkunjung pas kerja oiya lupa dibeli dagangan ibuibu warung itungitung bantu perekonomian warga lokal,1,positive,2
Wisata Bukit Jaddhih,3,musim kemarau kesini pas kalau musim penghujan bagus,0,positive,9
Wisata Bukit Jaddhih,5,indah serasa bukit negri,1,positive,-1
Wisata Bukit Jaddhih,4,terbaik mengunjunginya musim hujan berkeliling perahu pemandangannya indah,1,positive,-1
Wisata Bukit Jaddhih,1,pungli tolong ditertibkan orang orang barbar,0,negative,5
Wisata Bukit Jaddhih,5,pengembangan bagus,1,positive,0
Wisata Bukit Jaddhih,3,keren,0,positive,0
Wisata Bukit Jaddhih,4,hhhhmmmm pungli nyaman pungli panas berdebu sarankan membawa kacamata biar tidak kelilipan sunblock biar kulit tidak gosong berkunjung bukit jadih semoga kedepannya dikelola destinasi wisata nyaman,1,positive,2
Wisata Bukit Jaddhih,5,keren pas panasan kerennya tapi sayang bayarnya banyak sekali,1,positive,-1
Wisata Bukit Jaddhih,4,panaaaad poooouuul disarankan pagi masuk lokasi parkir k titik foto,1,positive,2
Wisata Bukit Jaddhih,4,bukit kapur yang exploitasi daripada mall kena covid lebih kesini cr outdoor yang berkerumun,1,positive,2
Wisata Bukit Jaddhih,5,bagus menyimpan fto kenangan,1,positive,0
Wisata Bukit Jaddhih,5,bagus pemandangan nya fasilitas nya,1,positive,6
Wisata Bukit Jaddhih,4,wisata bekas penambangan batugamping vegetasi lokasi aesthetic disekitarnya penambangan debu,1,positive,2
Wisata Bukit Jaddhih,5,tempatnya bagus,1,positive,11
Wisata Bukit Jaddhih,1,masuk lokasi bayak preman sudah masukin kas desa tidak pp pintu masuk tarik uang rb tidak jelasdi parkiran orang suruh bayar rbmasuk kawah tarik uang lagi perorang rbaq tidak suka sangt kecewa,0,negative,2
Wisata Bukit Jaddhih,5,agustus kesana danaunya surut padahal kalau pas airnya penuh bagus,1,positive,9
Wisata Bukit Jaddhih,3,cuacanya panas sarankan kesini pagipagi panas hatihati pungli perjalanan titik dimana pungli nama kas desa sumbangan desa distop kali kali tiket masuk apa ke expect bukitbukit kapur danau ditengah gitu airnya surut pedagang menjual snacksnack ditempat aktivitas pertambangannya kadang truck pastikan parkir menghalangi jalan ya aktivitas pertambangan berjalan semestinya overall okay sih fotofoto gitu,0,negative,2
Wisata Bukit Jaddhih,3,tempatnya bagus sekali pemandangannya salah orang yang menekan sekali membayar perorangan biayanya orang ribu,0,negative,2
Wisata Bukit Jaddhih,5,wisata wisata pantai pandawa bali,1,positive,3
Wisata Bukit Jaddhih,1,uang masuk pungutan liar,0,negative,-1
Wisata Bukit Jaddhih,5,bagus tempatnya tapi ditagih tiket masuk cm orang rb tapi kalau kali saja wahana nya cm yang goa pote sekarang airnya kering tidak seperti dulu warna biru bening puncak gunung kapur dulu sempet kecelakaan kalau bawa mobil parkir dibawa jalan kaki kalau motor,1,positive,2
Wisata Bukit Jaddhih,1,pemandangannya bagus tempatnya instagramable sayang pungli warga lokal disuruh bayar kas kampung ribu dalem bayar tiket masuk orang parkir ditarik benci warga memaksa parkir tempatnya curiga ditarik tarif parkir tidak masuk akal nominalnya darah nanti ajak baku hantam itu warga tidak turun mobil tidak ngulang wisata seperti gitu wisata bagus bersahabat,0,negative,2
Wisata Bukit Jaddhih,2,kolam air nya kering,0,negative,-1
Wisata Bukit Jaddhih,5,mantap,1,positive,8
Wisata Bukit Jaddhih,5,mantap,1,positive,8
Wisata Bukit Jaddhih,3,wisata bekas galian batu kapur beraktifitas bagus dikembangkan untuk wisata daerah kekurangannya banyaknya pungutan lokasi alasan jalan kampungdesa beberapa meter masuk lokasi dipungut rb orang yang warung masuk lokasi bayar rborang merugikan wisatawan yang berkunjung memperburuk citranama daerah wisatanya,0,negative,2
Wisata Bukit Jaddhih,4,exotice dunia,1,positive,-1
Wisata Bukit Jaddhih,5,keren sekali unik ukiran batu kapur yang dibentuk rupa rb video tonton dichannel youtube dianawek dian,1,positive,7
Wisata Bukit Jaddhih,4,bagus,1,positive,4
Wisata Bukit Jaddhih,2,biaya bayar,0,negative,0
Wisata Bukit Jaddhih,5,masuk kampung bayar kas kampung masuk penarikan akses jalan masuk masuk kawasannya bayar tiket masuk,1,negative,2
Wisata Bukit Jaddhih,5,bagusapalagi kalau air hujan,1,positive,9
Wisata Bukit Jaddhih,5,batu indah,1,positive,-1
Wisata Bukit Jaddhih,5,sudah x kesini titik foto tempatnya unik akses jalannya gaenak sekali,1,positive,-1
Wisata Bukit Jaddhih,1,pungli,0,negative,0
Wisata Bukit Jaddhih,5,bagus,1,positive,4
Wisata Bukit Jaddhih,1,dikit dikit parkirtrus berdebu tidak air,0,negative,-1
Wisata Bukit Jaddhih,5,panas debu entah suka saja kece bgttt,1,positive,-1
Wisata Bukit Jaddhih,4,aman kabar beredar begal,1,positive,5
Wisata Bukit Jaddhih,4,ulasan menyukai warna air indonesia bingung orang hatihati penipuan bagus pemotretan,1,negative,2
Wisata Bukit Jaddhih,4,sisi pemandangannya bagus sekali sayang saja fasilitasnya lengkap oh iya kalau kesana lupa pakai kacamata hitam haha pas panas susah lihat silau sekali sering putih jd silau mata,1,positive,2
Wisata Bukit Jaddhih,1,pungli area aman,0,negative,0
Wisata Bukit Jaddhih,1,pungli,0,negative,0
Wisata Bukit Jaddhih,4,bagus negri dongeng,1,positive,0
Wisata Bukit Jaddhih,3,kesana jalur suramadu mudah diakses google map jalan jarang petunjuk jalan bukit jaddih letaknya masuk kedalam kampung heran pas masuk ganga dicegat mengisi kas desa ngasihnya bebas masuk kampung akses jalannya beraspal kemarau jalannya berdebu kesana pas musim penghujan jalannya becek masuk lokasi bayar rb orang lokasi penambangan bata putih lokasi wisata aktifitas penambangan berjalan wisata berkembang pengelolaan memperbaiki akses jalan menanami pepohonan wisata duduk bersantai dsb,0,negative,2
Wisata Bukit Jaddhih,4,panas,1,positive,0
Wisata Bukit Jaddhih,3,jalan masuk lokasi terjal bebatuanhati hati mobilmotor,0,negative,5
Wisata Bukit Jaddhih,4,pemandangannya indah,1,positive,12
Wisata Bukit Jaddhih,4,bagus sih tmpt nya tapi tidak tmpt berteduh panas sekali,1,positive,-1
Wisata Bukit Jaddhih,5,wisata alami menantang indah pembuatan clip video,1,positive,7
Wisata Bukit Jaddhih,3,post juli tempatnya sih bagus adem sunyi tenang gitu titik fotonya kece bayarnya dimana masuk ditarik rb turun danau pote orang rb ditarik parah sih paraah sekali tolong pemerintah daerahnya diatur biar rame wisatanya kebanyakan pungli kapok kesitu sudah tidak masuk akal,0,negative,2
Wisata Bukit Jaddhih,5,bagus,1,positive,4
Wisata Bukit Jaddhih,4,bagus indah sayang dikelola obyek wisata,1,positive,7
Wisata Bukit Jaddhih,5,panas asyik,1,positive,0
Wisata Bukit Jaddhih,5,mantap paling,1,positive,8
Wisata Bukit Jaddhih,5,lumayanlah foto pas kesana airnya tidak tidak prahu deh,1,positive,2
Wisata Bukit Jaddhih,4,baik view keren lagi kalau di bikin seperti gwk bali,1,positive,-1
Wisata Bukit Jaddhih,4,harga masuk murah,1,positive,0
Wisata Bukit Jaddhih,5,bagus,1,positive,4
Wisata Bukit Jaddhih,5,bukit kebanggaan bangkalan,1,positive,3
Wisata Bukit Jaddhih,5,manusia mencari uang ulet seperti,1,positive,5
Wisata Bukit Jaddhih,2,orang dirampok disana tingkatannya uang ya tidak suka saja bodoh digituin orang madura mah gitu ambil keuntungan perasaan bagus foto,0,negative,2
Wisata Bukit Jaddhih,3,kalau skala smp ya nilai lumayan perbaikan jalan jalan wisatanya toilet kekurangannya smg dikedepannya bagus,0,positive,-1
Wisata Bukit Jaddhih,5,bagus,1,positive,4
Wisata Bukit Jaddhih,5,kapurnya pemandandangan indah,1,positive,-1
Wisata Bukit Jaddhih,1,unik menarik wisata alam batu kapur,0,positive,7
Wisata Bukit Jaddhih,1,wisata punglicapek bnyak punglibnyak mnding cari tmpat,0,negative,-1
Wisata Bukit Jaddhih,3,wisata nya ok bintang hati perjalan nya rawan jambret begal,0,positive,5
Wisata Bukit Jaddhih,4,jun tarif st rp k tarif nd rpk portal masuk pakai karcis tarif rd k orang portal danau pote,1,positive,2
Wisata Bukit Jaddhih,4,tempatnya keren foto panas pungli,1,positive,-1
Wisata Bukit Jaddhih,5,luas,1,positive,0
Wisata Bukit Jaddhih,1,pungli,0,negative,0
Wisata Bukit Jaddhih,5,bukit jaddih bentukan akibat penambangan kapur putih bertahuntahun membentuk keelokan tebing raksasa bentuk eksotis artistik bukit jaddih disuguhi pemandangan menarik bongkahanbongkahan guratan kapur putih berukuran raksasa sebelah utara bukit menjumpai kolam renang nama goa potte terbentuk alami,1,positive,2
Wisata Bukit Jaddhih,5,keren sih cumann,1,positive,0
Wisata Bukit Jaddhih,3,sebagus gambarnya pemandangannya bagus sikap buruk masyarakat,0,negative,-1
Wisata Bukit Jaddhih,3,masuk dari kampung pungli masuk area tarik bayar karcis k mobil pas parkir bayar,0,negative,2
Wisata Bukit Jaddhih,5,bagus foto kesana akhir pekan rame sekali parkirnya saja susah okelah terbayar sama pemandangannya,1,positive,2
Wisata Bukit Jaddhih,2,bangkrut tidak wahana nya,0,negative,0
Wisata Bukit Jaddhih,5,keindahannya diragukan kombinasi alami campur tangan manusia unsur acak teraturnya orang ramai keamanan,1,positive,2
Wisata Bukit Jaddhih,5,ok tapi panas ya,1,positive,-1
Wisata Bukit Jaddhih,4,penambangan batu kapur karya seni dinikmati objek wisata,1,positive,7
Wisata Bukit Jaddhih,5,sinjay,1,positive,0
Wisata Bukit Jaddhih,1,rekomended premannya,0,negative,0
Wisata Bukit Jaddhih,3,siang panas,0,positive,3
Wisata Bukit Jaddhih,5,view foto keren wilayah cocok yang lagi buru prewedding outdoor,1,positive,-1
Wisata Bukit Jaddhih,5,oke,1,positive,17
Wisata Bukit Jaddhih,4,bukit kapur bagus dikunjungi,1,positive,-1
Wisata Bukit Jaddhih,5,titik foto bagus,1,positive,0
Wisata Bukit Jaddhih,5,eksplor,1,positive,-1
Wisata Bukit Jaddhih,5,penasaran dengan keindahannya masih mencari info bukit jeddih rencana bawa rombongan admin bus tapi bus tidak bisa masuk karena pengelola tpq yang th anak ajak refresing percaya diri acara akhirussanah mengharapkan dapat inf yang,1,positive,2
Wisata Bukit Jaddhih,3,preman panas nyaman berwisata,0,positive,-1
Wisata Bukit Jaddhih,5,view bagus,1,positive,12
Wisata Bukit Jaddhih,5,bagus menyaksikan matahari terbenam,1,positive,12
Wisata Bukit Jaddhih,3,lumayan bagus kesana siang,0,positive,-1
Wisata Bukit Jaddhih,5,recomend sayang pungli ditindak tegass,1,positive,5
Wisata Bukit Jaddhih,4,tidak dikelola khusus karena memang area pertambangan aktiv ya aktivitas bagus titik foto air kolamnya tidak musim hujan saja tidak airnya kemarau terkesan gitu saja pas didalem bayarnya x ya sesuai kepentingan warga jd suka masuk gang sudah dicegat kotak amal tulisannya sih rp masuk area bayar rp masuk area kolam keringnya nyebelin bayar rp anak juga harus bayar braaayyy heran saja aku masuk area ngintip gitu karena suruh bayar didalem,1,negative,2
Wisata Bukit Jaddhih,4,nuansa khas,1,positive,-1
Wisata Bukit Jaddhih,5,x berkunjung bagus danao air dikit bagus danau kering air nya ya bagus teman sebetul nya negeri tidak kalah kamu negeri mengunjungi ayo coba berkunjung negara bagus coba teman ber kunjung madura tempatnya bagus,1,positive,2
Wisata Bukit Jaddhih,2,hati hati permintaan punglisebab masuk lokasi bayar kali pembayaran tiket karcis,0,negative,5
Wisata Bukit Jaddhih,4,panas,1,positive,0
Wisata Bukit Jaddhih,4,hebat,1,positive,0
Wisata Bukit Jaddhih,5,bukit jaddhih keren,1,positive,-1
Wisata Bukit Jaddhih,3,tempatnya lumayan bayarnya masuk bayar warga,0,negative,-1
Wisata Bukit Jaddhih,4,bagus,1,positive,4
Wisata Bukit Jaddhih,5,bagus tidak airnya pas kesana,1,positive,9
Wisata Bukit Jaddhih,4,wisata yang bagus bukit kapur,1,positive,-1
Wisata Bukit Jaddhih,4,faktor keamanan ditingkatkan,1,positive,-1
Wisata Bukit Jaddhih,4,unik patut dikunjungi madura,1,positive,3
Wisata Bukit Jaddhih,5,omkmmmmkmchte mkmkmmkmkmmkmmkmkmkmkmmmmmmmmmmmmm,1,positive,10
Wisata Bukit Jaddhih,3,panassss,0,negative,-1
Wisata Bukit Jaddhih,5,desa menyimpan kenangan manis keluarga,1,positive,3
Wisata Bukit Jaddhih,5,pemandangan indah bagus dikunjungi pekan,1,positive,-1
Wisata Bukit Jaddhih,2,pemerintah menertibkan pungli,0,negative,5
Wisata Bukit Jaddhih,3,potensinya bagus sayang pengelolaanya seadanya,0,negative,6
Wisata Bukit Jaddhih,3,premannya malak foto diluar mending langsung masuk saja goa puteh,0,negative,2
Wisata Bukit Jaddhih,5,tempatnya bgus,1,positive,0
Wisata Bukit Jaddhih,5,bagus buru foto rekreasi keluarga,1,positive,-1
Wisata Bukit Jaddhih,3,bukit kapur yang dapat dinikmati telaganya berkunjung sdg surut karena musim kemarau yang mengganggu banyak pungli dimana area orang yang uang orang baru masuk sblm masuk wilayah bukit jeddih x melewati orang yang uang sebagai ganti tiket masuk wilayahnya,0,negative,2
Wisata Bukit Jaddhih,4,wisata bekas tambang batu kapur,1,positive,7
Wisata Bukit Jaddhih,5,keren,1,positive,0
Wisata Bukit Jaddhih,4,bagus wisata khusus bukit kapur disarankan kesana musim hujan danaunya airnya musim kemarau danau kering goa goa kapur ornamen bagus berfoto ria berangkat siang disarankan membawa payung jadi hotttttt sore sunsetnya siluetnya bagus daerahnya daerah lapar khawatir warung warung berjejer memenuhi kebutuhan perut senang trip dan explore,1,positive,2
Wisata Bukit Jaddhih,5,subhanalloh kebesaran allah natural amazing,1,positive,-1
Wisata Bukit Jaddhih,4,bagus titik foto fasilitas tahap pengembangan sayangnya pungli bawa orang asli madura hehe,1,positive,-1
Wisata Bukit Jaddhih,5,pemandangan indah dikelilingi pegunungan kapur menarik,1,positive,-1
Wisata Bukit Jaddhih,5,tempatnya bagus kesini mobil jalannya sempit sekali rusak disarankan pakai sedan mobil ground clearance rendah,1,positive,6
Wisata Bukit Jaddhih,5,bagus dtg pas musim hujan tidak menikmati,1,positive,9
Wisata Bukit Jaddhih,5,kesini pakai mobil ceper,1,positive,-1
Wisata Bukit Jaddhih,1,malas penduduk atau warga preman,0,negative,-1
Wisata Bukit Jaddhih,3,pemandangannya bagus,0,positive,12
Wisata Bukit Jaddhih,3,wisataa bagus penunjuk jalan fasilitas wisata mendukung,0,positive,-1
Wisata Bukit Jaddhih,1,pungli nya,0,negative,0
Wisata Bukit Jaddhih,1,pungutan liar ditertibkan pengunjung enggan berkunjung,0,negative,5
Wisata Bukit Jaddhih,1,mbayar nya,0,negative,0
Wisata Bukit Jaddhih,4,bagus sih sayang pungli keamanan terjaga,1,positive,-1
Wisata Bukit Jaddhih,1,menarik foto saja bagus jga pungli,0,negative,0
Wisata Bukit Jaddhih,4,indah fotografi,1,positive,0
Wisata Bukit Jaddhih,5,indah kenangan indah,1,positive,0
Wisata Bukit Jaddhih,5,panas den haag,1,positive,0
Wisata Bukit Jaddhih,5,saja,1,negative,0
Wisata Bukit Jaddhih,5,sungguh indonesianya,1,positive,-1
Wisata Bukit Jaddhih,5,pemotor hati dijalan kesini,1,positive,5
Wisata Bukit Jaddhih,3,indah pemandangannya,0,positive,12
Wisata Bukit Jaddhih,1,jelek tidaj seperti,0,negative,0
Wisata Bukit Jaddhih,1,sayang wisata bagus tidak dikelola dengan,0,negative,5
Wisata Bukit Jaddhih,3,bagus untuk selfa selfi,0,positive,0
Wisata Bukit Jaddhih,5,bagus,1,positive,4
Wisata Bukit Jaddhih,5,debu kapurnya diwaktu musim panasga tau kalau musim hujan gimana ua,1,positive,9
Wisata Bukit Jaddhih,2,tempatnya indah bagus sekali view nya untuk foto hanya dikelola saja pemerintah dikasih bimbingan warga pungli masuk kampungnya kena bayar terus masuk kearea tambangnya bayar pas sudah masuk foto bayar disuruh jelasin orang nya bilang beda bayarnya tidak ada kejalasan apapun dikoodinasikan lagi saja sih biar pengunjung kesini sekedar tau tempatnya bagus sekali,0,negative,2
Wisata Bukit Jaddhih,4,masih layak kunjungi feb akses jalan masuk masih bebatuan,1,positive,-1
Wisata Bukit Jaddhih,5,indah,1,positive,0
Wisata Bukit Jaddhih,3,terawat mgkn tidak perhatian pemda bangkalan,0,negative,5
Wisata Bukit Jaddhih,1,kesini berdua motor hp jambret daerah perkampungan bukit jaddih ramesudah teriak ngejar tolong orang respon ya pelajaran saja hati dimanapun trauma,0,positive,2
